id;the_geom;junction;type;lanes;maxspeed;oneway
roads.165;MULTILINESTRING ((167273.44247212788 5392064.656938715, 167283.2385873177 5392074.758940499, 167295.98466901353 5392080.147702792, 167307.92925037566 5392080.485460078, 167318.6159214918 5392077.138592974, 167327.96675871845 5392070.291336526, 167333.43254571638 5392062.998860448));;tertiary;1;50.0;
roads.166;MULTILINESTRING ((166920.59308216046 5392228.623922346, 166910.26263341482 5392223.895245839));;tertiary;1;50.0;
roads.167;MULTILINESTRING ((166910.26263341482 5392223.895245839, 166920.59308216046 5392228.623922346));;tertiary;1;50.0;
roads.168;MULTILINESTRING ((166910.26263341482 5392223.895245839, 166808.31624374638 5392161.562917531, 166741.82511189554 5392114.798593941, 166682.1467328813 5392074.329067855, 166638.25345766146 5392043.178707106));;tertiary;1;50.0;
roads.169;MULTILINESTRING ((166638.25345766146 5392043.178707106, 166682.1467328813 5392074.329067855, 166741.82511189554 5392114.798593941, 166808.31624374638 5392161.562917531, 166910.26263341482 5392223.895245839));;tertiary;1;50.0;
roads.170;MULTILINESTRING ((166638.25345766146 5392043.178707106, 166570.12592929602 5391994.434513512));;tertiary;1;50.0;
roads.171;MULTILINESTRING ((166570.12592929602 5391994.434513512, 166638.25345766146 5392043.178707106));;tertiary;1;50.0;
roads.172;MULTILINESTRING ((166981.35126023542 5392231.157142898, 166989.9673888228 5392224.985297677));;tertiary;1;50.0;
roads.173;MULTILINESTRING ((166989.9673888228 5392224.985297677, 166981.35126023542 5392231.157142898));;tertiary;1;50.0;
roads.174;MULTILINESTRING ((166989.9673888228 5392224.985297677, 166998.13823944706 5392220.333387204, 167021.48193666642 5392207.053193604, 167033.22614294512 5392200.374721934));;tertiary;1;50.0;
roads.175;MULTILINESTRING ((167033.22614294512 5392200.374721934, 167021.48193666642 5392207.053193604, 166998.13823944706 5392220.333387204, 166989.9673888228 5392224.985297677));;tertiary;1;50.0;
roads.176;MULTILINESTRING ((167033.22614294512 5392200.374721934, 167083.57594863087 5392171.741788789));;tertiary;1;50.0;
roads.177;MULTILINESTRING ((167083.57594863087 5392171.741788789, 167033.22614294512 5392200.374721934));;tertiary;1;50.0;
roads.178;MULTILINESTRING ((167083.57594863087 5392171.741788789, 167177.57412665672 5392119.542567417));;tertiary;1;50.0;
roads.179;MULTILINESTRING ((167177.57412665672 5392119.542567417, 167083.57594863087 5392171.741788789));;tertiary;1;50.0;
roads.180;MULTILINESTRING ((167177.57412665672 5392119.542567417, 167224.78472270214 5392092.030625601, 167251.87988676125 5392075.234870943));;tertiary;1;50.0;
roads.181;MULTILINESTRING ((167251.87988676125 5392075.234870943, 167224.78472270214 5392092.030625601, 167177.57412665672 5392119.542567417));;tertiary;1;50.0;
roads.182;MULTILINESTRING ((167251.87988676125 5392075.234870943, 167258.0358546021 5392071.657716891));;tertiary;1;50.0;
roads.183;MULTILINESTRING ((167258.0358546021 5392071.657716891, 167251.87988676125 5392075.234870943));;tertiary;1;50.0;
roads.184;MULTILINESTRING ((167258.0358546021 5392071.657716891, 167273.44247212788 5392064.656938715));;tertiary;1;50.0;
roads.185;MULTILINESTRING ((167273.44247212788 5392064.656938715, 167258.0358546021 5392071.657716891));;tertiary;1;50.0;
roads.186;MULTILINESTRING ((167281.0678572472 5392018.200154433, 167265.59444802697 5392011.122654215));;residential;1;50.0;
roads.187;MULTILINESTRING ((167265.59444802697 5392011.122654215, 167281.0678572472 5392018.200154433));;residential;1;50.0;
roads.188;MULTILINESTRING ((167265.59444802697 5392011.122654215, 167223.89416677583 5391971.283030474));;residential;1;50.0;
roads.189;MULTILINESTRING ((167223.89416677583 5391971.283030474, 167265.59444802697 5392011.122654215));;residential;1;50.0;
roads.190;MULTILINESTRING ((167223.89416677583 5391971.283030474, 167211.5154393996 5391959.93759672));;residential;1;50.0;
roads.191;MULTILINESTRING ((167211.5154393996 5391959.93759672, 167223.89416677583 5391971.283030474));;residential;1;50.0;
roads.192;MULTILINESTRING ((167211.5154393996 5391959.93759672, 167162.735238534 5391912.268503927));;residential;1;50.0;
roads.193;MULTILINESTRING ((167162.735238534 5391912.268503927, 167211.5154393996 5391959.93759672));;residential;1;50.0;
roads.194;MULTILINESTRING ((167162.735238534 5391912.268503927, 167106.86398610484 5391860.454550899, 166989.39965941975 5391782.757193009, 166961.84808544844 5391765.532140878));;residential;1;50.0;
roads.195;MULTILINESTRING ((166961.84808544844 5391765.532140878, 166989.39965941975 5391782.757193009, 167106.86398610484 5391860.454550899, 167162.735238534 5391912.268503927));;residential;1;50.0;
roads.196;MULTILINESTRING ((166961.84808544844 5391765.532140878, 166956.46022209406 5391762.446372893));;residential;1;50.0;
roads.197;MULTILINESTRING ((166956.46022209406 5391762.446372893, 166961.84808544844 5391765.532140878));;residential;1;50.0;
roads.198;MULTILINESTRING ((166956.46022209406 5391762.446372893, 166892.81886920755 5391725.923853756));;residential;1;50.0;
roads.199;MULTILINESTRING ((166892.81886920755 5391725.923853756, 166956.46022209406 5391762.446372893));;residential;1;50.0;
roads.200;MULTILINESTRING ((166892.81886920755 5391725.923853756, 166844.01640444374 5391700.623765208, 166816.8433167411 5391690.476115619));;residential;1;50.0;
roads.201;MULTILINESTRING ((166816.8433167411 5391690.476115619, 166844.01640444374 5391700.623765208, 166892.81886920755 5391725.923853756));;residential;1;50.0;
roads.202;MULTILINESTRING ((166816.8433167411 5391690.476115619, 166796.70562085664 5391681.525928606));;residential;1;50.0;
roads.203;MULTILINESTRING ((166796.70562085664 5391681.525928606, 166816.8433167411 5391690.476115619));;residential;1;50.0;
roads.204;MULTILINESTRING ((166796.70562085664 5391681.525928606, 166792.65359139172 5391679.729751466, 166745.68789822605 5391658.544098664));;residential;1;50.0;
roads.205;MULTILINESTRING ((166745.68789822605 5391658.544098664, 166792.65359139172 5391679.729751466, 166796.70562085664 5391681.525928606));;residential;1;50.0;
roads.206;MULTILINESTRING ((166745.68789822605 5391658.544098664, 166733.7099210167 5391653.1402297625, 166728.18847427334 5391650.269425691));;residential;1;50.0;
roads.207;MULTILINESTRING ((166728.18847427334 5391650.269425691, 166733.7099210167 5391653.1402297625, 166745.68789822605 5391658.544098664));;residential;1;50.0;
roads.208;MULTILINESTRING ((166728.18847427334 5391650.269425691, 166707.67229212017 5391639.615219434, 166698.90031624568 5391629.86678496, 166693.00038323356 5391619.842027613));;residential;1;50.0;
roads.209;MULTILINESTRING ((166693.00038323356 5391619.842027613, 166698.90031624568 5391629.86678496, 166707.67229212017 5391639.615219434, 166728.18847427334 5391650.269425691));;residential;1;50.0;
roads.210;MULTILINESTRING ((166693.00038323356 5391619.842027613, 166689.04854131045 5391613.148627522, 166676.11321648027 5391589.859931417));;residential;1;50.0;
roads.211;MULTILINESTRING ((166676.11321648027 5391589.859931417, 166689.04854131045 5391613.148627522, 166693.00038323356 5391619.842027613));;residential;1;50.0;
roads.212;MULTILINESTRING ((167473.1051108147 5391756.58188134, 167471.9251242123 5391761.3103192635, 167465.73576052417 5391772.271707374));;tertiary;1;50.0;
roads.213;MULTILINESTRING ((167465.73576052417 5391772.271707374, 167471.9251242123 5391761.3103192635, 167473.1051108147 5391756.58188134));;tertiary;1;50.0;
roads.214;MULTILINESTRING ((167465.73576052417 5391772.271707374, 167463.45371096296 5391775.802689497));;tertiary;1;50.0;
roads.215;MULTILINESTRING ((167463.45371096296 5391775.802689497, 167465.73576052417 5391772.271707374));;tertiary;1;50.0;
roads.216;MULTILINESTRING ((167463.45371096296 5391775.802689497, 167433.11914972175 5391826.019541855));;tertiary;1;50.0;
roads.217;MULTILINESTRING ((167433.11914972175 5391826.019541855, 167463.45371096296 5391775.802689497));;tertiary;1;50.0;
roads.218;MULTILINESTRING ((167433.11914972175 5391826.019541855, 167380.8657807434 5391914.156840132));;tertiary;1;50.0;
roads.219;MULTILINESTRING ((167380.8657807434 5391914.156840132, 167433.11914972175 5391826.019541855));;tertiary;1;50.0;
roads.220;MULTILINESTRING ((167380.8657807434 5391914.156840132, 167376.84714712575 5391921.0039811535, 167370.5242000487 5391931.812034678, 167330.43805141404 5392000.253098256, 167328.70146735766 5392003.323592994));;tertiary;1;50.0;
roads.221;MULTILINESTRING ((167328.70146735766 5392003.323592994, 167330.43805141404 5392000.253098256, 167370.5242000487 5391931.812034678, 167376.84714712575 5391921.0039811535, 167380.8657807434 5391914.156840132));;tertiary;1;50.0;
roads.222;MULTILINESTRING ((167328.70146735766 5392003.323592994, 167321.71060333587 5392015.974042069));;tertiary;1;50.0;
roads.223;MULTILINESTRING ((167321.71060333587 5392015.974042069, 167328.70146735766 5392003.323592994));;tertiary;1;50.0;
roads.224;MULTILINESTRING ((166638.25345766146 5392043.178707106, 166642.5503900061 5392033.107444818));;residential;1;50.0;
roads.225;MULTILINESTRING ((166642.5503900061 5392033.107444818, 166638.25345766146 5392043.178707106));;residential;1;50.0;
roads.226;MULTILINESTRING ((166642.5503900061 5392033.107444818, 166681.66805907086 5391955.807800874));;residential;1;50.0;
roads.227;MULTILINESTRING ((166681.66805907086 5391955.807800874, 166642.5503900061 5392033.107444818));;residential;1;50.0;
roads.228;MULTILINESTRING ((166681.66805907086 5391955.807800874, 166708.8411467735 5391912.391322528, 166724.22550040114 5391885.632257793));;residential;1;50.0;
roads.229;MULTILINESTRING ((166724.22550040114 5391885.632257793, 166708.8411467735 5391912.391322528, 166681.66805907086 5391955.807800874));;residential;1;50.0;
roads.230;MULTILINESTRING ((166724.22550040114 5391885.632257793, 166753.7474293595 5391837.871434217, 166771.21345746497 5391801.256504817));;residential;1;50.0;
roads.231;MULTILINESTRING ((166771.21345746497 5391801.256504817, 166753.7474293595 5391837.871434217, 166724.22550040114 5391885.632257793));;residential;1;50.0;
roads.232;MULTILINESTRING ((166771.21345746497 5391801.256504817, 166800.42369184914 5391729.838618779));;residential;1;50.0;
roads.233;MULTILINESTRING ((166800.42369184914 5391729.838618779, 166771.21345746497 5391801.256504817));;residential;1;50.0;
roads.234;MULTILINESTRING ((166800.42369184914 5391729.838618779, 166816.8433167411 5391690.476115619));;residential;1;50.0;
roads.235;MULTILINESTRING ((166816.8433167411 5391690.476115619, 166800.42369184914 5391729.838618779));;residential;1;50.0;
roads.236;MULTILINESTRING ((166724.22550040114 5391885.632257793, 166783.02445543814 5391931.581749316, 166848.0350380614 5391983.4114526985, 166884.49217129618 5392007.806517147, 166916.54105269557 5392033.353085234, 166943.09075124978 5392051.269500441));;residential;1;50.0;
roads.237;MULTILINESTRING ((166943.09075124978 5392051.269500441, 166916.54105269557 5392033.353085234, 166884.49217129618 5392007.806517147, 166848.0350380614 5391983.4114526985, 166783.02445543814 5391931.581749316, 166724.22550040114 5391885.632257793));;residential;1;50.0;
roads.238;MULTILINESTRING ((166353.34235292516 5392160.994866221, 166493.83868225536 5392233.337248413));;residential;1;50.0;
roads.239;MULTILINESTRING ((166493.83868225536 5392233.337248413, 166353.34235292516 5392160.994866221));;residential;1;50.0;
roads.240;MULTILINESTRING ((166933.7621779213 5392275.5116441, 166927.261119659 5392283.510522756));;residential;1;50.0;
roads.241;MULTILINESTRING ((166927.261119659 5392283.510522756, 166933.7621779213 5392275.5116441));;residential;1;50.0;
roads.242;MULTILINESTRING ((166530.71882955518 5392256.105564129, 166560.3298141062 5392210.998867631, 166575.45813290498 5392182.7804265255));;residential;1;50.0;
roads.243;MULTILINESTRING ((166575.45813290498 5392182.7804265255, 166560.3298141062 5392210.998867631, 166530.71882955518 5392256.105564129));;residential;1;50.0;
roads.244;MULTILINESTRING ((166575.45813290498 5392182.7804265255, 166580.08902372202 5392172.4173100535));;residential;1;50.0;
roads.245;MULTILINESTRING ((166580.08902372202 5392172.4173100535, 166575.45813290498 5392182.7804265255));;residential;1;50.0;
roads.246;MULTILINESTRING ((166580.08902372202 5392172.4173100535, 166585.6327343635 5392160.0122910645, 166590.30815297682 5392133.5749174245, 166612.7946901171 5392088.837280508));;residential;1;50.0;
roads.247;MULTILINESTRING ((166612.7946901171 5392088.837280508, 166590.30815297682 5392133.5749174245, 166585.6327343635 5392160.0122910645, 166580.08902372202 5392172.4173100535));;residential;1;50.0;
roads.248;MULTILINESTRING ((166612.7946901171 5392088.837280508, 166634.45746302544 5392051.699372014));;residential;1;50.0;
roads.249;MULTILINESTRING ((166634.45746302544 5392051.699372014, 166612.7946901171 5392088.837280508));;residential;1;50.0;
roads.250;MULTILINESTRING ((166634.45746302544 5392051.699372014, 166638.25345766146 5392043.178707106));;residential;1;50.0;
roads.251;MULTILINESTRING ((166638.25345766146 5392043.178707106, 166634.45746302544 5392051.699372014));;residential;1;50.0;
roads.252;MULTILINESTRING ((166612.7946901171 5392088.837280508, 166680.52146831568 5392136.906452226, 166721.39798533497 5392166.921024836, 166726.63000140226 5392175.226864927, 166725.5724662397 5392184.745581772, 166698.0097603193 5392246.310422123, 166693.9799947526 5392249.135352295, 166688.13572148592 5392248.475178317, 166621.83383276945 5392212.19638771, 166575.45813290498 5392182.7804265255));;residential;1;50.0;
roads.253;MULTILINESTRING ((166575.45813290498 5392182.7804265255, 166621.83383276945 5392212.19638771, 166688.13572148592 5392248.475178317, 166693.9799947526 5392249.135352295, 166698.0097603193 5392246.310422123, 166725.5724662397 5392184.745581772, 166726.63000140226 5392175.226864927, 166721.39798533497 5392166.921024836, 166680.52146831568 5392136.906452226, 166612.7946901171 5392088.837280508));;residential;1;50.0;
roads.254;MULTILINESTRING ((166681.66805907086 5391955.807800874, 166636.7283806376 5391929.309600711, 166614.52014222433 5391919.929317429, 166601.16180332916 5391944.969014589));;residential;1;50.0;
roads.255;MULTILINESTRING ((166601.16180332916 5391944.969014589, 166614.52014222433 5391919.929317429, 166636.7283806376 5391929.309600711, 166681.66805907086 5391955.807800874));;residential;1;50.0;
roads.256;MULTILINESTRING ((166943.09075124978 5392051.269500441, 166924.19983366216 5392092.967135672, 166905.4424994635 5392144.383219018, 166903.57233201814 5392152.704391617, 166905.40910361626 5392159.751294557, 166945.99618995946 5392175.134748362, 166954.0223252457 5392175.748858824, 166955.2023118481 5392175.672095016));;residential;1;50.0;
roads.257;MULTILINESTRING ((166955.2023118481 5392175.672095016, 166954.0223252457 5392175.748858824, 166945.99618995946 5392175.134748362, 166905.40910361626 5392159.751294557, 166903.57233201814 5392152.704391617, 166905.4424994635 5392144.383219018, 166924.19983366216 5392092.967135672, 166943.09075124978 5392051.269500441));;residential;1;50.0;
roads.258;MULTILINESTRING ((166955.2023118481 5392175.672095016, 166962.77203722202 5392175.242217689, 166975.117368751 5392171.204442364));;residential;1;50.0;
roads.259;MULTILINESTRING ((166975.117368751 5392171.204442364, 166962.77203722202 5392175.242217689, 166955.2023118481 5392175.672095016));;residential;1;50.0;
roads.260;MULTILINESTRING ((166975.117368751 5392171.204442364, 166999.08445511878 5392163.389893599));;residential;1;50.0;
roads.261;MULTILINESTRING ((166999.08445511878 5392163.389893599, 166975.117368751 5392171.204442364));;residential;1;50.0;
roads.262;MULTILINESTRING ((166999.08445511878 5392163.389893599, 167010.90658504103 5392159.536356263));;residential;1;50.0;
roads.263;MULTILINESTRING ((167010.90658504103 5392159.536356263, 166999.08445511878 5392163.389893599));;residential;1;50.0;
roads.264;MULTILINESTRING ((167010.90658504103 5392159.536356263, 167086.89326945654 5392116.840498084));;residential;1;50.0;
roads.265;MULTILINESTRING ((167086.89326945654 5392116.840498084, 167010.90658504103 5392159.536356263));;residential;1;50.0;
roads.266;MULTILINESTRING ((167086.89326945654 5392116.840498084, 167119.94402627303 5392098.279145394, 167111.60619641264 5392079.9788241545, 167111.30563378747 5392059.820877934, 167109.55791778205 5392052.436294751));;residential;1;50.0;
